Country,Locality,Indicator,Date,Value
Liberia,Montserrado County,cumulative_cases,19/11/2014,3921
Liberia,Montserrado County,cumulative_deaths,19/11/2014,1576
Liberia,National,cumulative_cases,19/11/2014,7017
Liberia,National,cumulative_deaths,19/11/2014,2992
Liberia,Nimba County,cumulative_cases,19/11/2014,326
Liberia,Nimba County,cumulative_deaths,19/11/2014,50
Guinea,Beyla,cumulative_cases,20/11/2014,40
Guinea,Beyla,cumulative_deaths,20/11/2014,21
Guinea,Boffa,cumulative_cases,20/11/2014,28
Guinea,Boffa,cumulative_deaths,20/11/2014,18
Guinea,Boke,cumulative_cases,20/11/2014,1
Guinea,Boke,cumulative_deaths,20/11/2014,0
Guinea,Conakry,cumulative_cases,20/11/2014,268
Guinea,Conakry,cumulative_deaths,20/11/2014,112
Guinea,Coyah,cumulative_cases,20/11/2014,70
Guinea,Coyah,cumulative_deaths,20/11/2014,35
Guinea,Gueckedou,cumulative_cases,20/11/2014,374
Guinea,Gueckedou,cumulative_deaths,20/11/2014,310
Guinea,National,cumulative_cases,20/11/2014,2065
Guinea,National,cumulative_deaths,20/11/2014,1235
Liberia,Lofa County,cumulative_cases,20/11/2014,641
Liberia,Lofa County,cumulative_deaths,20/11/2014,376
Liberia,Margibi County,cumulative_cases,20/11/2014,1225
Liberia,Margibi County,cumulative_deaths,20/11/2014,536
Liberia,Montserrado County,cumulative_cases,20/11/2014,3961
Liberia,Montserrado County,cumulative_deaths,20/11/2014,1598
Liberia,National,cumulative_cases,20/11/2014,7161
Liberia,National,cumulative_deaths,20/11/2014,3016
Liberia,Nimba County,cumulative_cases,20/11/2014,326
Liberia,Nimba County,cumulative_deaths,20/11/2014,50
Guinea,Beyla,cumulative_cases,21/11/2014,42
Guinea,Beyla,cumulative_deaths,21/11/2014,22
Guinea,Boffa,cumulative_cases,21/11/2014,28
Guinea,Boffa,cumulative_deaths,21/11/2014,18
Guinea,Boke,cumulative_cases,21/11/2014,1
Guinea,Boke,cumulative_deaths,21/11/2014,0
Guinea,Conakry,cumulative_cases,21/11/2014,269
Guinea,Conakry,cumulative_deaths,21/11/2014,113
Guinea,Coyah,cumulative_cases,21/11/2014,70
Guinea,Coyah,cumulative_deaths,21/11/2014,35
Guinea,Gueckedou,cumulative_cases,21/11/2014,373
Guinea,Gueckedou,cumulative_deaths,21/11/2014,310
Guinea,National,cumulative_cases,21/11/2014,2094
Guinea,National,cumulative_deaths,21/11/2014,1243
Liberia,Lofa County,cumulative_cases,21/11/2014,641
Liberia,Lofa County,cumulative_deaths,21/11/2014,376
Liberia,Margibi County,cumulative_cases,21/11/2014,1225
Liberia,Margibi County,cumulative_deaths,21/11/2014,536
Liberia,Montserrado County,cumulative_cases,21/11/2014,3961
Liberia,Montserrado County,cumulative_deaths,21/11/2014,1598
Liberia,National,cumulative_cases,21/11/2014,7165
Liberia,National,cumulative_deaths,21/11/2014,3016
Liberia,Nimba County,cumulative_cases,21/11/2014,326
Liberia,Nimba County,cumulative_deaths,21/11/2014,50
Guinea,Beyla,cumulative_cases,22/11/2014,43
Guinea,Beyla,cumulative_deaths,22/11/2014,22
Guinea,Boffa,cumulative_cases,22/11/2014,28
Guinea,Boffa,cumulative_deaths,22/11/2014,18
Guinea,Boke,cumulative_cases,22/11/2014,1
Guinea,Boke,cumulative_deaths,22/11/2014,0
Guinea,Conakry,cumulative_cases,22/11/2014,269
Guinea,Conakry,cumulative_deaths,22/11/2014,113
Guinea,Coyah,cumulative_cases,22/11/2014,73
Guinea,Coyah,cumulative_deaths,22/11/2014,35
Guinea,Gueckedou,cumulative_cases,22/11/2014,372
Guinea,Gueckedou,cumulative_deaths,22/11/2014,310
Guinea,National,cumulative_cases,22/11/2014,2112
Guinea,National,cumulative_deaths,22/11/2014,1250
Liberia,Lofa County,cumulative_cases,22/11/2014,641
Liberia,Lofa County,cumulative_deaths,22/11/2014,376
Liberia,Margibi County,cumulative_cases,22/11/2014,1225
Liberia,Margibi County,cumulative_deaths,22/11/2014,536
Liberia,Montserrado County,cumulative_cases,22/11/2014,3961
Liberia,Montserrado County,cumulative_deaths,22/11/2014,1598
Liberia,National,cumulative_cases,22/11/2014,7168
Liberia,National,cumulative_deaths,22/11/2014,3016
Liberia,Nimba County,cumulative_cases,22/11/2014,326
Liberia,Nimba County,cumulative_deaths,22/11/2014,50
Guinea,Beyla,cumulative_cases,23/11/2014,44
Guinea,Beyla,cumulative_deaths,23/11/2014,24
Guinea,Boffa,cumulative_cases,23/11/2014,28
Guinea,Boffa,cumulative_deaths,23/11/2014,18
Guinea,Boke,cumulative_cases,23/11/2014,1
Guinea,Boke,cumulative_deaths,23/11/2014,0
Guinea,Conakry,cumulative_cases,23/11/2014,271
Guinea,Conakry,cumulative_deaths,23/11/2014,114
Guinea,Coyah,cumulative_cases,23/11/2014,78
Guinea,Coyah,cumulative_deaths,23/11/2014,35
Guinea,Gueckedou,cumulative_cases,23/11/2014,372
Guinea,Gueckedou,cumulative_deaths,23/11/2014,310
Guinea,National,cumulative_cases,23/11/2014,2134
Guinea,National,cumulative_deaths,23/11/2014,1260
Liberia,Lofa County,cumulative_cases,23/11/2014,641
Liberia,Lofa County,cumulative_deaths,23/11/2014,376
Liberia,Margibi County,cumulative_cases,23/11/2014,1225
Liberia,Margibi County,cumulative_deaths,23/11/2014,536
Liberia,Montserrado County,cumulative_cases,23/11/2014,3962
Liberia,Montserrado County,cumulative_deaths,23/11/2014,1597
Liberia,National,cumulative_cases,23/11/2014,7196
Liberia,National,cumulative_deaths,23/11/2014,3029
Liberia,Nimba County,cumulative_cases,23/11/2014,326
Liberia,Nimba County,cumulative_deaths,23/11/2014,50
Guinea,Beyla,cumulative_cases,24/11/2014,41
Guinea,Beyla,cumulative_deaths,24/11/2014,24
Guinea,Boffa,cumulative_cases,24/11/2014,28
Guinea,Boffa,cumulative_deaths,24/11/2014,18
Guinea,Boke,cumulative_cases,24/11/2014,1
Guinea,Boke,cumulative_deaths,24/11/2014,0
Guinea,Conakry,cumulative_cases,24/11/2014,275
Guinea,Conakry,cumulative_deaths,24/11/2014,114
Guinea,Coyah,cumulative_cases,24/11/2014,79
Guinea,Coyah,cumulative_deaths,24/11/2014,37
Guinea,Gueckedou,cumulative_cases,24/11/2014,372
Guinea,Gueckedou,cumulative_deaths,24/11/2014,310
Guinea,National,cumulative_cases,24/11/2014,2100
Guinea,National,cumulative_deaths,24/11/2014,1268
Liberia,Lofa County,cumulative_cases,24/11/2014,644
Liberia,Lofa County,cumulative_deaths,24/11/2014,261
Liberia,Margibi County,cumulative_cases,24/11/2014,1218
Liberia,Margibi County,cumulative_deaths,24/11/2014,682
Liberia,Montserrado County,cumulative_cases,24/11/2014,4010
Liberia,Montserrado County,cumulative_deaths,24/11/2014,2392
Liberia,National,cumulative_cases,24/11/2014,7244
Liberia,National,cumulative_deaths,24/11/2014,4181
Liberia,Nimba County,cumulative_cases,24/11/2014,322
Liberia,Nimba County,cumulative_deaths,24/11/2014,272
Guinea,Beyla,cumulative_cases,25/11/2014,41
Guinea,Beyla,cumulative_deaths,25/11/2014,24
Guinea,Boffa,cumulative_cases,25/11/2014,28
Guinea,Boffa,cumulative_deaths,25/11/2014,18
Guinea,Boke,cumulative_cases,25/11/2014,1
Guinea,Boke,cumulative_deaths,25/11/2014,0
Guinea,Conakry,cumulative_cases,25/11/2014,275
Guinea,Conakry,cumulative_deaths,25/11/2014,115
Guinea,Coyah,cumulative_cases,25/11/2014,86
Guinea,Coyah,cumulative_deaths,25/11/2014,41
Guinea,Gueckedou,cumulative_cases,25/11/2014,372
Guinea,Gueckedou,cumulative_deaths,25/11/2014,310
Guinea,National,cumulative_cases,25/11/2014,2123
Guinea,National,cumulative_deaths,25/11/2014,1284
Liberia,Lofa County,cumulative_cases,25/11/2014,644
Liberia,Lofa County,cumulative_deaths,25/11/2014,383
Liberia,Margibi County,cumulative_cases,25/11/2014,1227
Liberia,Margibi County,cumulative_deaths,25/11/2014,546
Liberia,Montserrado County,cumulative_cases,25/11/2014,4009
Liberia,Montserrado County,cumulative_deaths,25/11/2014,1618
Liberia,National,cumulative_cases,25/11/2014,7254
Liberia,National,cumulative_deaths,25/11/2014,3075
Liberia,Nimba County,cumulative_cases,25/11/2014,322
Liberia,Nimba County,cumulative_deaths,25/11/2014,50
Guinea,Beyla,cumulative_cases,26/11/2014,41
Guinea,Beyla,cumulative_deaths,26/11/2014,24
Guinea,Boffa,cumulative_cases,26/11/2014,28
Guinea,Boffa,cumulative_deaths,26/11/2014,18
Guinea,Boke,cumulative_cases,26/11/2014,1
Guinea,Boke,cumulative_deaths,26/11/2014,0
Guinea,Conakry,cumulative_cases,26/11/2014,276
Guinea,Conakry,cumulative_deaths,26/11/2014,115
Guinea,Coyah,cumulative_cases,26/11/2014,90
Guinea,Coyah,cumulative_deaths,26/11/2014,43
Guinea,Gueckedou,cumulative_cases,26/11/2014,373
Guinea,Gueckedou,cumulative_deaths,26/11/2014,310
Guinea,National,cumulative_cases,26/11/2014,2133
Guinea,National,cumulative_deaths,26/11/2014,1294
Liberia,Lofa County,cumulative_cases,26/11/2014,644
Liberia,Lofa County,cumulative_deaths,26/11/2014,383
Liberia,Margibi County,cumulative_cases,26/11/2014,1227
Liberia,Margibi County,cumulative_deaths,26/11/2014,546
Liberia,Montserrado County,cumulative_cases,26/11/2014,4029
Liberia,Montserrado County,cumulative_deaths,26/11/2014,1622
Liberia,National,cumulative_cases,26/11/2014,7278
Liberia,National,cumulative_deaths,26/11/2014,3079
Liberia,Nimba County,cumulative_cases,26/11/2014,322
Liberia,Nimba County,cumulative_deaths,26/11/2014,50
Guinea,Beyla,cumulative_cases,27/11/2014,41
Guinea,Beyla,cumulative_deaths,27/11/2014,24
Guinea,Boffa,cumulative_cases,27/11/2014,28
Guinea,Boffa,cumulative_deaths,27/11/2014,18
Guinea,Boke,cumulative_cases,27/11/2014,1
Guinea,Boke,cumulative_deaths,27/11/2014,0
Guinea,Conakry,cumulative_cases,27/11/2014,278
Guinea,Conakry,cumulative_deaths,27/11/2014,117
Guinea,Coyah,cumulative_cases,27/11/2014,91
Guinea,Coyah,cumulative_deaths,27/11/2014,43
Guinea,Gueckedou,cumulative_cases,27/11/2014,374
Guinea,Gueckedou,cumulative_deaths,27/11/2014,310
Guinea,National,cumulative_cases,27/11/2014,2145
Guinea,National,cumulative_deaths,27/11/2014,1305
Liberia,Lofa County,cumulative_cases,27/11/2014,644
Liberia,Lofa County,cumulative_deaths,27/11/2014,383
Liberia,Margibi County,cumulative_cases,27/11/2014,1227
Liberia,Margibi County,cumulative_deaths,27/11/2014,546
Liberia,Montserrado County,cumulative_cases,27/11/2014,4029
Liberia,Montserrado County,cumulative_deaths,27/11/2014,1622
Liberia,National,cumulative_cases,27/11/2014,7278
Liberia,National,cumulative_deaths,27/11/2014,3079
Liberia,Nimba County,cumulative_cases,27/11/2014,322
Liberia,Nimba County,cumulative_deaths,27/11/2014,50
Guinea,Beyla,cumulative_cases,28/11/2014,41
Guinea,Beyla,cumulative_deaths,28/11/2014,24
Guinea,Boffa,cumulative_cases,28/11/2014,28
Guinea,Boffa,cumulative_deaths,28/11/2014,18
Guinea,Boke,cumulative_cases,28/11/2014,1
Guinea,Boke,cumulative_deaths,28/11/2014,0
Guinea,Conakry,cumulative_cases,28/11/2014,283
Guinea,Conakry,cumulative_deaths,28/11/2014,121
Guinea,Coyah,cumulative_cases,28/11/2014,95
Guinea,Coyah,cumulative_deaths,28/11/2014,45
Guinea,Gueckedou,cumulative_cases,28/11/2014,373
Guinea,Gueckedou,cumulative_deaths,28/11/2014,311
Guinea,National,cumulative_cases,28/11/2014,2155
Guinea,National,cumulative_deaths,28/11/2014,1312
Liberia,Lofa County,cumulative_cases,28/11/2014,645
Liberia,Lofa County,cumulative_deaths,28/11/2014,384
Liberia,Margibi County,cumulative_cases,28/11/2014,1253
Liberia,Margibi County,cumulative_deaths,28/11/2014,550
Liberia,Montserrado County,cumulative_cases,28/11/2014,4083
Liberia,Montserrado County,cumulative_deaths,28/11/2014,1639
Liberia,National,cumulative_cases,28/11/2014,7635
Liberia,National,cumulative_deaths,28/11/2014,3145
Liberia,Nimba County,cumulative_cases,28/11/2014,322
Liberia,Nimba County,cumulative_deaths,28/11/2014,53
Guinea,Beyla,cumulative_cases,29/11/2014,42
Guinea,Beyla,cumulative_deaths,29/11/2014,24
Guinea,Boffa,cumulative_cases,29/11/2014,26
Guinea,Boffa,cumulative_deaths,29/11/2014,18
Guinea,Boke,cumulative_cases,29/11/2014,1
Guinea,Boke,cumulative_deaths,29/11/2014,0
Guinea,Conakry,cumulative_cases,29/11/2014,284
Guinea,Conakry,cumulative_deaths,29/11/2014,121
Guinea,Coyah,cumulative_cases,29/11/2014,97
Guinea,Coyah,cumulative_deaths,29/11/2014,46
Guinea,Gueckedou,cumulative_cases,29/11/2014,373
Guinea,Gueckedou,cumulative_deaths,29/11/2014,311
Guinea,National,cumulative_cases,29/11/2014,2160
Guinea,National,cumulative_deaths,29/11/2014,1322
Liberia,Lofa County,cumulative_cases,29/11/2014,645
Liberia,Lofa County,cumulative_deaths,29/11/2014,384
Liberia,Margibi County,cumulative_cases,29/11/2014,1253
Liberia,Margibi County,cumulative_deaths,29/11/2014,550
Liberia,Montserrado County,cumulative_cases,29/11/2014,4097
Liberia,Montserrado County,cumulative_deaths,29/11/2014,1648
Liberia,National,cumulative_cases,29/11/2014,7650
Liberia,National,cumulative_deaths,29/11/2014,3155
Liberia,Nimba County,cumulative_cases,29/11/2014,322
Liberia,Nimba County,cumulative_deaths,29/11/2014,53
Guinea,Beyla,cumulative_cases,30/11/2014,42
Guinea,Beyla,cumulative_deaths,30/11/2014,24
Guinea,Boffa,cumulative_cases,30/11/2014,26
Guinea,Boffa,cumulative_deaths,30/11/2014,18
Guinea,Boke,cumulative_cases,30/11/2014,1
Guinea,Boke,cumulative_deaths,30/11/2014,0
Guinea,Conakry,cumulative_cases,30/11/2014,285
Guinea,Conakry,cumulative_deaths,30/11/2014,121
Guinea,Coyah,cumulative_cases,30/11/2014,97
Guinea,Coyah,cumulative_deaths,30/11/2014,47
Guinea,Gueckedou,cumulative_cases,30/11/2014,373
Guinea,Gueckedou,cumulative_deaths,30/11/2014,311
Guinea,National,cumulative_cases,30/11/2014,2164
Guinea,National,cumulative_deaths,30/11/2014,1327
Liberia,Lofa County,cumulative_cases,30/11/2014,645
Liberia,Lofa County,cumulative_deaths,30/11/2014,384
Liberia,Margibi County,cumulative_cases,30/11/2014,1253
Liberia,Margibi County,cumulative_deaths,30/11/2014,549
Liberia,Montserrado County,cumulative_cases,30/11/2014,4097
Liberia,Montserrado County,cumulative_deaths,30/11/2014,1648
Liberia,National,cumulative_cases,30/11/2014,7653
Liberia,National,cumulative_deaths,30/11/2014,3157
Liberia,Nimba County,cumulative_cases,30/11/2014,322
Liberia,Nimba County,cumulative_deaths,30/11/2014,53
Liberia,Lofa County,cumulative_cases,1/12/2014,645
Liberia,Lofa County,cumulative_deaths,1/12/2014,384
Liberia,Margibi County,cumulative_cases,1/12/2014,1253
Liberia,Margibi County,cumulative_deaths,1/12/2014,549
Liberia,Montserrado County,cumulative_cases,1/12/2014,4114
Liberia,Montserrado County,cumulative_deaths,1/12/2014,1651
Liberia,National,cumulative_cases,1/12/2014,7675
Liberia,National,cumulative_deaths,1/12/2014,3161
Liberia,Nimba County,cumulative_cases,1/12/2014,322
Liberia,Nimba County,cumulative_deaths,1/12/2014,53
Guinea,Beyla,cumulative_cases,2/12/2014,42
Guinea,Beyla,cumulative_deaths,2/12/2014,24
Guinea,Boffa,cumulative_cases,2/12/2014,26
Guinea,Boffa,cumulative_deaths,2/12/2014,18
Guinea,Boke,cumulative_cases,2/12/2014,1
Guinea,Boke,cumulative_deaths,2/12/2014,0
Guinea,Conakry,cumulative_cases,2/12/2014,292
Guinea,Conakry,cumulative_deaths,2/12/2014,122
Guinea,Coyah,cumulative_cases,2/12/2014,100
Guinea,Coyah,cumulative_deaths,2/12/2014,50
Guinea,Gueckedou,cumulative_cases,2/12/2014,373
Guinea,Gueckedou,cumulative_deaths,2/12/2014,311
Guinea,National,cumulative_cases,2/12/2014,2186
Guinea,National,cumulative_deaths,2/12/2014,1349
Liberia,Lofa County,cumulative_cases,2/12/2014,645
Liberia,Lofa County,cumulative_deaths,2/12/2014,384
Liberia,Margibi County,cumulative_cases,2/12/2014,1253
Liberia,Margibi County,cumulative_deaths,2/12/2014,549
Liberia,Montserrado County,cumulative_cases,2/12/2014,4114
Liberia,Montserrado County,cumulative_deaths,2/12/2014,1651
Liberia,National,cumulative_cases,2/12/2014,7690
Liberia,National,cumulative_deaths,2/12/2014,3161
Liberia,Nimba County,cumulative_cases,2/12/2014,322
Liberia,Nimba County,cumulative_deaths,2/12/2014,53
Guinea,Beyla,cumulative_cases,3/12/2014,43
Guinea,Beyla,cumulative_deaths,3/12/2014,24
Guinea,Boffa,cumulative_cases,3/12/2014,26
Guinea,Boffa,cumulative_deaths,3/12/2014,18
Guinea,Boke,cumulative_cases,3/12/2014,1
Guinea,Boke,cumulative_deaths,3/12/2014,0
Guinea,Conakry,cumulative_cases,3/12/2014,287
Guinea,Conakry,cumulative_deaths,3/12/2014,123
Guinea,Coyah,cumulative_cases,3/12/2014,100
Guinea,Coyah,cumulative_deaths,3/12/2014,51
Guinea,Gueckedou,cumulative_cases,3/12/2014,373
Guinea,Gueckedou,cumulative_deaths,3/12/2014,311
Guinea,National,cumulative_cases,3/12/2014,2192
Guinea,National,cumulative_deaths,3/12/2014,1366
Liberia,Lofa County,cumulative_cases,3/12/2014,645
Liberia,Lofa County,cumulative_deaths,3/12/2014,384
Liberia,Margibi County,cumulative_cases,3/12/2014,1253
Liberia,Margibi County,cumulative_deaths,3/12/2014,549
Liberia,Montserrado County,cumulative_cases,3/12/2014,4143
Liberia,Montserrado County,cumulative_deaths,3/12/2014,1667
Liberia,National,cumulative_cases,3/12/2014,7719
Liberia,National,cumulative_deaths,3/12/2014,3177
Liberia,Nimba County,cumulative_cases,3/12/2014,322
Liberia,Nimba County,cumulative_deaths,3/12/2014,53
Guinea,Beyla,cumulative_cases,4/12/2014,44
Guinea,Beyla,cumulative_deaths,4/12/2014,24
Guinea,Boffa,cumulative_cases,4/12/2014,26
Guinea,Boffa,cumulative_deaths,4/12/2014,18
Guinea,Boke,cumulative_cases,4/12/2014,1
Guinea,Boke,cumulative_deaths,4/12/2014,0
Guinea,Conakry,cumulative_cases,4/12/2014,292
Guinea,Conakry,cumulative_deaths,4/12/2014,125
Guinea,Coyah,cumulative_cases,4/12/2014,101
Guinea,Coyah,cumulative_deaths,4/12/2014,51
Guinea,Gueckedou,cumulative_cases,4/12/2014,373
Guinea,Gueckedou,cumulative_deaths,4/12/2014,311
Guinea,National,cumulative_cases,4/12/2014,2255
Guinea,National,cumulative_deaths,4/12/2014,1392
Liberia,Lofa County,cumulative_cases,4/12/2014,645
Liberia,Lofa County,cumulative_deaths,4/12/2014,384
Liberia,Margibi County,cumulative_cases,4/12/2014,1253
Liberia,Margibi County,cumulative_deaths,4/12/2014,549
Liberia,Montserrado County,cumulative_cases,4/12/2014,4143
Liberia,Montserrado County,cumulative_deaths,4/12/2014,1667
Liberia,National,cumulative_cases,4/12/2014,7719
Liberia,National,cumulative_deaths,4/12/2014,3177
Liberia,Nimba County,cumulative_cases,4/12/2014,322
Liberia,Nimba County,cumulative_deaths,4/12/2014,53
Guinea,Beyla,cumulative_cases,5/12/2014,43
Guinea,Beyla,cumulative_deaths,5/12/2014,24
Guinea,Boffa,cumulative_cases,5/12/2014,26
Guinea,Boffa,cumulative_deaths,5/12/2014,18
Guinea,Boke,cumulative_cases,5/12/2014,1
Guinea,Boke,cumulative_deaths,5/12/2014,0
Guinea,Conakry,cumulative_cases,5/12/2014,294
Guinea,Conakry,cumulative_deaths,5/12/2014,126
Guinea,Coyah,cumulative_cases,5/12/2014,104
Guinea,Coyah,cumulative_deaths,5/12/2014,51
Guinea,Gueckedou,cumulative_cases,5/12/2014,375
Guinea,Gueckedou,cumulative_deaths,5/12/2014,311
Guinea,National,cumulative_cases,5/12/2014,2269
Guinea,National,cumulative_deaths,5/12/2014,1407
Liberia,Lofa County,cumulative_cases,5/12/2014,645
Liberia,Lofa County,cumulative_cases,5/12/2014,645
Liberia,Lofa County,cumulative_deaths,5/12/2014,385
Liberia,Lofa County,cumulative_deaths,5/12/2014,385
Liberia,Margibi County,cumulative_cases,5/12/2014,1254
Liberia,Margibi County,cumulative_cases,5/12/2014,1254
Liberia,Margibi County,cumulative_deaths,5/12/2014,550
Liberia,Margibi County,cumulative_deaths,5/12/2014,550
Liberia,Montserrado County,cumulative_cases,5/12/2014,4149
Liberia,Montserrado County,cumulative_cases,5/12/2014,4149
Liberia,Montserrado County,cumulative_deaths,5/12/2014,1688
Liberia,Montserrado County,cumulative_deaths,5/12/2014,1688
Liberia,National,cumulative_cases,5/12/2014,7731
Liberia,National,cumulative_cases,5/12/2014,7735
Liberia,National,cumulative_deaths,5/12/2014,3206
Liberia,National,cumulative_deaths,5/12/2014,3212
Liberia,Nimba County,cumulative_cases,5/12/2014,322
Liberia,Nimba County,cumulative_cases,5/12/2014,322
Liberia,Nimba County,cumulative_deaths,5/12/2014,53
Liberia,Nimba County,cumulative_deaths,5/12/2014,53
Guinea,Beyla,cumulative_cases,6/12/2014,43
Guinea,Beyla,cumulative_deaths,6/12/2014,24
Guinea,Boffa,cumulative_cases,6/12/2014,26
Guinea,Boffa,cumulative_deaths,6/12/2014,18
Guinea,Boke,cumulative_cases,6/12/2014,1
Guinea,Boke,cumulative_deaths,6/12/2014,0
Guinea,Conakry,cumulative_cases,6/12/2014,297
Guinea,Conakry,cumulative_deaths,6/12/2014,126
Guinea,Coyah,cumulative_cases,6/12/2014,107
Guinea,Coyah,cumulative_deaths,6/12/2014,51
Guinea,Gueckedou,cumulative_cases,6/12/2014,375
Guinea,Gueckedou,cumulative_deaths,6/12/2014,311
Guinea,National,cumulative_cases,6/12/2014,2283
Guinea,National,cumulative_deaths,6/12/2014,1412
Liberia,Lofa County,cumulative_cases,6/12/2014,645
Liberia,Lofa County,cumulative_deaths,6/12/2014,385
Liberia,Margibi County,cumulative_cases,6/12/2014,1254
Liberia,Margibi County,cumulative_deaths,6/12/2014,550
Liberia,Montserrado County,cumulative_cases,6/12/2014,4181
Liberia,Montserrado County,cumulative_deaths,6/12/2014,1698
Liberia,National,cumulative_cases,6/12/2014,7765
Liberia,National,cumulative_deaths,6/12/2014,3222
Liberia,Nimba County,cumulative_cases,6/12/2014,322
Liberia,Nimba County,cumulative_deaths,6/12/2014,53
Guinea,Beyla,cumulative_cases,7/12/2014,43
Guinea,Beyla,cumulative_deaths,7/12/2014,24
Guinea,Boffa,cumulative_cases,7/12/2014,26
Guinea,Boffa,cumulative_deaths,7/12/2014,18
Guinea,Boke,cumulative_cases,7/12/2014,1
Guinea,Boke,cumulative_deaths,7/12/2014,0
Guinea,Conakry,cumulative_cases,7/12/2014,301
Guinea,Conakry,cumulative_deaths,7/12/2014,128
Guinea,Coyah,cumulative_cases,7/12/2014,109
Guinea,Coyah,cumulative_deaths,7/12/2014,52
Guinea,Gueckedou,cumulative_cases,7/12/2014,379
Guinea,Gueckedou,cumulative_deaths,7/12/2014,311
Guinea,National,cumulative_cases,7/12/2014,2292
Guinea,National,cumulative_deaths,7/12/2014,1428
Liberia,Lofa County,cumulative_cases,7/12/2014,644
Liberia,Lofa County,cumulative_deaths,7/12/2014,384
Liberia,Margibi County,cumulative_cases,7/12/2014,1256
Liberia,Margibi County,cumulative_deaths,7/12/2014,551
Liberia,Montserrado County,cumulative_cases,7/12/2014,4194
Liberia,Montserrado County,cumulative_deaths,7/12/2014,1725
Liberia,National,cumulative_cases,7/12/2014,7786
Liberia,National,cumulative_deaths,7/12/2014,3255
Liberia,Nimba County,cumulative_cases,7/12/2014,320
Liberia,Nimba County,cumulative_deaths,7/12/2014,53
Liberia,Lofa County,cumulative_cases,8/12/2014,645
Liberia,Lofa County,cumulative_deaths,8/12/2014,384
Liberia,Margibi County,cumulative_cases,8/12/2014,1255
Liberia,Margibi County,cumulative_deaths,8/12/2014,557
Liberia,Montserrado County,cumulative_cases,8/12/2014,4196
Liberia,Montserrado County,cumulative_deaths,8/12/2014,1747
Liberia,National,cumulative_cases,8/12/2014,7797
Liberia,National,cumulative_deaths,8/12/2014,3290
Liberia,Nimba County,cumulative_cases,8/12/2014,320
Liberia,Nimba County,cumulative_deaths,8/12/2014,53
Guinea,Beyla,cumulative_cases,9/12/2014,43
Guinea,Beyla,cumulative_deaths,9/12/2014,24
Guinea,Boffa,cumulative_cases,9/12/2014,26
Guinea,Boffa,cumulative_deaths,9/12/2014,18
Guinea,Boke,cumulative_cases,9/12/2014,1
Guinea,Boke,cumulative_deaths,9/12/2014,0
Guinea,Conakry,cumulative_cases,9/12/2014,307
Guinea,Conakry,cumulative_deaths,9/12/2014,131
Guinea,Coyah,cumulative_cases,9/12/2014,121
Guinea,Coyah,cumulative_deaths,9/12/2014,55
Guinea,Gueckedou,cumulative_cases,9/12/2014,378
Guinea,Gueckedou,cumulative_deaths,9/12/2014,312
Guinea,National,cumulative_cases,9/12/2014,2339
Guinea,National,cumulative_deaths,9/12/2014,1454
Liberia,Lofa County,cumulative_cases,9/12/2014,645
Liberia,Lofa County,cumulative_deaths,9/12/2014,384
Liberia,Margibi County,cumulative_cases,9/12/2014,1256
Liberia,Margibi County,cumulative_deaths,9/12/2014,558
Liberia,Montserrado County,cumulative_cases,9/12/2014,4196
Liberia,Montserrado County,cumulative_deaths,9/12/2014,1747
Liberia,National,cumulative_cases,9/12/2014,7812
Liberia,National,cumulative_deaths,9/12/2014,3298
Liberia,Nimba County,cumulative_cases,9/12/2014,323
Liberia,Nimba County,cumulative_deaths,9/12/2014,54
Liberia,Lofa County,cumulative_cases,11/12/2014,645
Liberia,Lofa County,cumulative_deaths,11/12/2014,384
Liberia,Margibi County,cumulative_cases,11/12/2014,1256
Liberia,Margibi County,cumulative_deaths,11/12/2014,558
Liberia,Montserrado County,cumulative_cases,11/12/2014,4203
Liberia,Montserrado County,cumulative_deaths,11/12/2014,1751
Liberia,National,cumulative_cases,11/12/2014,7819
Liberia,National,cumulative_deaths,11/12/2014,3302
Liberia,Nimba County,cumulative_cases,11/12/2014,323
Liberia,Nimba County,cumulative_deaths,11/12/2014,54
Liberia,Lofa County,cumulative_cases,12/12/2014,645
Liberia,Lofa County,cumulative_deaths,12/12/2014,384
Liberia,Margibi County,cumulative_cases,12/12/2014,1256
Liberia,Margibi County,cumulative_deaths,12/12/2014,558
Liberia,Montserrado County,cumulative_cases,12/12/2014,4203
Liberia,Montserrado County,cumulative_deaths,12/12/2014,1751
Liberia,National,cumulative_cases,12/12/2014,7828
Liberia,National,cumulative_deaths,12/12/2014,3304
Liberia,Nimba County,cumulative_cases,12/12/2014,323
Liberia,Nimba County,cumulative_deaths,12/12/2014,54
Guinea,Beyla,cumulative_cases,13/12/2014,43
Guinea,Beyla,cumulative_deaths,13/12/2014,24
Guinea,Boffa,cumulative_cases,13/12/2014,26
Guinea,Boffa,cumulative_deaths,13/12/2014,18
Guinea,Boke,cumulative_cases,13/12/2014,1
Guinea,Boke,cumulative_deaths,13/12/2014,0
Guinea,Conakry,cumulative_cases,13/12/2014,319
Guinea,Conakry,cumulative_deaths,13/12/2014,140
Guinea,Coyah,cumulative_cases,13/12/2014,127
Guinea,Coyah,cumulative_deaths,13/12/2014,61
Guinea,Gueckedou,cumulative_cases,13/12/2014,377
Guinea,Gueckedou,cumulative_deaths,13/12/2014,312
Guinea,National,cumulative_cases,13/12/2014,2394
Guinea,National,cumulative_deaths,13/12/2014,1518
